account_type,institution,source_description,description,amount,transaction_type,matched_transaction_type_rule_id
credit_card,American Express,WISH.COM SAN FRANCISCO CA,WISH. COM SAN FRANCISCO CA,-10.67,purchase,PURCH_001
credit_card,American Express,WISH.COM SAN FRANCISCO CA,WISH. COM SAN FRANCISCO CA,-16,purchase,PURCH_001
credit_card,American Express,WISH.COM SAN FRANCISCO CA,WISH. COM SAN FRANCISCO CA,-2,purchase,PURCH_001
credit_card,American Express,GIANT 6262/UNBRANDEDDANVILLE PA,GIANT 6262/UNBRANDEDDANVILLE PA,-45.23,purchase,PURCH_001
credit_card,American Express,GIANT FOOD DANVILLE PA,GIANT FOOD DANVILLE PA,-32.22,purchase,PURCH_001
credit_card,American Express,STUDIOB YOGA CENTER DANVILLE PA,STUDIOB YOGA CENTER DANVILLE PA,-36,purchase,PURCH_001
credit_card,American Express,GOOGLE*PANDORA GOOGL G.CO HELPPAY#,GOOGLE*PANDORA GOOGL G. CO HELPPAY#,-5.29,purchase,PURCH_001
credit_card,American Express,AUDIBLE AUDIBLE.COM NJ,AUDIBLE AUDIBLE. COM NJ,-14.98,purchase,PURCH_001
credit_card,American Express,ULTIMATE EXPRESS CARDANVILLE PA,ULTIMATE EXPRESS CARDANVILLE PA,-19.03,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PAY OVER TIME PURCHASES,INTEREST CHARGE ON PAY OVER TIME PURCHASES,-70.5,finance_charge,FINCHG_001
credit_card,American Express,TACO BELL <DATECODE> 735OREFIELD PA,TACO BELL <DATECODE> 735OREFIELD PA,-7.83,purchase,PURCH_001
credit_card,American Express,TILE PREMIUM SAN MATEO CA,TILE PREMIUM SAN MATEO CA,-2.99,purchase,PURCH_001
credit_card,American Express,AMZN DIGITAL*0169T5E888-802-3080 WA,AMZN DIGITAL*0169T5E888-802-3080 WA,-41.76,purchase,PURCH_001
credit_card,American Express,AMAZON MARKETPLACE,AMAZON MARKETPLACE,-42.4,purchase,PURCH_001
credit_card,American Express,EARTHLINK <PHONE> TX,EARTHLINK <PHONE> TX,-7.95,purchase,PURCH_001
credit_card,American Express,WISH.COM SAN FRANCISCO CA,WISH. COM SAN FRANCISCO CA,-24.05,purchase,PURCH_001
credit_card,American Express,WISH.COM SAN FRANCISCO CA,WISH. COM SAN FRANCISCO CA,-4,purchase,PURCH_001
credit_card,American Express,ONLINE PAYMENT - THANK YOU,- THANK YOU,744.64,credit_card_payment,CCPAY_002
credit_card,American Express,AMAZON MUSIC*7W2JA8C888-802-3080 WA,AMAZON MUSIC*7W2JA8C888-802-3080 WA,-8.47,purchase,PURCH_001
credit_card,American Express,BLUEMOUNTAIN*ECARDPL888-254-1450 OH,BLUEMOUNTAIN*ECARDPL888-254-1450 OH,-19.99,purchase,PURCH_001
credit_card,American Express,1047PEPSIVEN91476786WILLIAMSPORT PA,1047PEPSIVEN91476786WILLIAMSPORT PA,-1.75,purchase,PURCH_001
credit_card,American Express,GIANT 6287/UNBRANDEDBLOOMSBURG PA,GIANT 6287/UNBRANDEDBLOOMSBURG PA,-47.42,purchase,PURCH_001
credit_card,American Express,MCDONALD'S <ID> 000WILLIAM PA,MCDONALD'S <ID> 000WILLIAM PA,-5.06,purchase,PURCH_001
credit_card,American Express,AMAZON MARKETPLACE,AMAZON MARKETPLACE,-28.57,purchase,PURCH_001
credit_card,American Express,EARTHLINK <PHONE> TX,EARTHLINK <PHONE> TX,-7.95,purchase,PURCH_001
credit_card,American Express,GMA 365SECURE 650000TROY MI,GMA 365SECURE 650000TROY MI,-4.68,purchase,PURCH_001
credit_card,American Express,SUSHI MASA 00-080334SELINSGROVE PA,SUSHI MASA 00-080334SELINSGROVE PA,-27.1,purchase,PURCH_001
credit_card,American Express,CARINI PIZZERIA & SUDANVILLE PA,CARINI PIZZERIA & SUDANVILLE PA,-14.21,purchase,PURCH_001
credit_card,American Express,GMA 365SECURE 650000TROY MI,GMA 365SECURE 650000TROY MI,-4.65,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*R76KD8NV888-802-3080 WA,PRIME VIDEO*R76KD8NV888-802-3080 WA,-2.11,purchase,PURCH_001
credit_card,American Express,KINDLE SVCS*LH0HJ0GR866-321-8851 WA,KINDLE SVCS*LH0HJ0GR866-321-8851 WA,-5.27,purchase,PURCH_001
credit_card,American Express,DROPBOX*SMXKD6NZDLN9SAN FRANCISCO CA,DROPBOX*SMXKD6NZDLN9SAN FRANCISCO CA,-119.88,purchase,PURCH_001
credit_card,American Express,GOOGLE*PANDORA GOOGL G.CO HELPPAY#,GOOGLE*PANDORA GOOGL G. CO HELPPAY#,-5.29,purchase,PURCH_001
credit_card,American Express,AMERICAN AIRLINES 45800-433-7300 TX,AMERICAN AIRLINES 45800-433-7300 TX,-271.8,purchase,PURCH_001
credit_card,American Express,AMERICAN AIRLINES 45800-433-7300 TX,AMERICAN AIRLINES 45800-433-7300 TX,-76.27,purchase,PURCH_001
credit_card,American Express,WISH.COM SAN FRANCISCO CA,WISH. COM SAN FRANCISCO CA,-130.12,purchase,PURCH_001
credit_card,American Express,WISH.COM SAN FRANCISCO CA,WISH. COM SAN FRANCISCO CA,-9.67,purchase,PURCH_001
credit_card,American Express,CBS ALL ACCESS SAN FRANCISCO CA,CBS ALL ACCESS SAN FRANCISCO CA,-4.99,purchase,PURCH_001
credit_card,American Express,ULTIMATE EXPRESS CARDANVILLE PA,ULTIMATE EXPRESS CARDANVILLE PA,-19.03,purchase,PURCH_001
credit_card,American Express,AMERICAN AIRLINES 45800-433-7300 TX,AMERICAN AIRLINES 45800-433-7300 TX,-30,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PAY OVER TIME PURCHASES,INTEREST CHARGE ON PAY OVER TIME PURCHASES,-76.04,finance_charge,FINCHG_001
credit_card,American Express,PRIME VIDEO*H59BV7YC888-802-3080 WA,PRIME VIDEO*H59BV7YC888-802-3080 WA,-7.41,purchase,PURCH_001
credit_card,American Express,AMERICAN AIRLINES 39PHILADELPHIA PA,AMERICAN AIRLINES 39PHILADELPHIA PA,-30.4,purchase,PURCH_001
credit_card,American Express,PHI CNBC A BOTTOM PHILADELPHIA PA,PHI CNBC A BOTTOM PHILADELPHIA PA,-6.22,purchase,PURCH_001
credit_card,American Express,GOOGLE *IDAGIO GMBH <PHONE> CA,GOOGLE *IDAGIO GMBH <PHONE> CA,-10.59,purchase,PURCH_001
credit_card,American Express,PTC EZ PASS AUTO RE,PTC EZ PASS AUTO RE,-75,purchase,PURCH_001
credit_card,American Express,STARBUCKS CARD EGIFT877-850-1977 ME,STARBUCKS CARD EGIFT877-850-1977 ME,-25,purchase,PURCH_001
credit_card,American Express,WISH.COM SAN FRANCISCO CA,WISH. COM SAN FRANCISCO CA,-48.33,purchase,PURCH_001
credit_card,American Express,ALVIN'S ISLAND MIAMI BEACH FL,ALVIN'S ISLAND MIAMI BEACH FL,-13.9,purchase,PURCH_001
credit_card,American Express,CVS PHARMACY MIAMI BEACH FL,CVS PHARMACY MIAMI BEACH FL,-34.45,purchase,PURCH_001
credit_card,American Express,DANIELA ELECTRONICS MIAMI BEACH FL,DANIELA ELECTRONICS MIAMI BEACH FL,-58.85,purchase,PURCH_001
credit_card,American Express,AMERICAN AIRLINES 45800-433-7300 TX,AMERICAN AIRLINES 45800-433-7300 TX,-30,purchase,PURCH_001
credit_card,American Express,AUDIBLE AUDIBLE.COM NJ,AUDIBLE AUDIBLE. COM NJ,-47.7,purchase,PURCH_001
credit_card,American Express,WISH.COM SAN FRANCISCO CA,WISH. COM SAN FRANCISCO CA,-57.35,purchase,PURCH_001
credit_card,American Express,MIA SUSHI MAKI REST MIAMI FL,MIA SUSHI MAKI REST MIAMI FL,-28.37,purchase,PURCH_001
credit_card,American Express,NEWSLINK 81 MAIR 000MIAMI FL,NEWSLINK 81 MAIR 000MIAMI FL,-10.57,purchase,PURCH_001
credit_card,American Express,PPA PHL AIRPORT PHLYPHILADELPHIA PA,PPA PHL AIRPORT PHLYPHILADELPHIA PA,-55,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*MP68S87R888-802-3080 WA,PRIME VIDEO*MP68S87R888-802-3080 WA,-4.23,purchase,PURCH_001
credit_card,American Express,TILE PREMIUM SAN MATEO CA,TILE PREMIUM SAN MATEO CA,-2.99,purchase,PURCH_001
credit_card,American Express,TST* LOKAL - COCONUTCOCONUT GROVE FL,TST* LOKAL - COCONUTCOCONUT GROVE FL,-23.52,purchase,PURCH_001
credit_card,American Express,ONLINE PAYMENT - THANK YOU,- THANK YOU,500,credit_card_payment,CCPAY_002
credit_card,American Express,KINDLE SVCS*GQ6CH6G2866-321-8851 WA,KINDLE SVCS*GQ6CH6G2866-321-8851 WA,-14.83,purchase,PURCH_001
credit_card,American Express,WISH.COM SAN FRANCISCO CA,WISH. COM SAN FRANCISCO CA,-24,purchase,PURCH_001
credit_card,American Express,AMAZON MUSIC*DW9FD4T888-802-3080 WA,AMAZON MUSIC*DW9FD4T888-802-3080 WA,-8.47,purchase,PURCH_001
credit_card,American Express,AMAZON PRIME AMAZON.COM WA,AMAZON PRIME AMAZON. COM WA,126.14,unknown,UNK_001
credit_card,American Express,AMAZON PRIME AMAZON.COM WA,AMAZON PRIME AMAZON. COM WA,-126.14,purchase,PURCH_001
credit_card,American Express,AMAZON PRIME AMAZON.COM WA,AMAZON PRIME AMAZON. COM WA,-126.14,purchase,PURCH_001
credit_card,American Express,EARTHLINK <PHONE> TX,EARTHLINK <PHONE> TX,-7.95,purchase,PURCH_001
credit_card,American Express,WISH.COM SAN FRANCISCO CA,WISH. COM SAN FRANCISCO CA,-8.59,purchase,PURCH_001
credit_card,American Express,AMAZON MARKETPLACE,AMAZON MARKETPLACE,-12.71,purchase,PURCH_001
credit_card,American Express,GOOGLE*PANDORA GOOGL G.CO HELPPAY#,GOOGLE*PANDORA GOOGL G. CO HELPPAY#,-5.29,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,226.19,credit_card_payment,CCPAY_002
credit_card,American Express,AUDIBLE AUDIBLE.COM NJ,AUDIBLE AUDIBLE. COM NJ,-15.88,purchase,PURCH_001
credit_card,American Express,CBS ALL ACCESS SAN FRANCISCO CA,CBS ALL ACCESS SAN FRANCISCO CA,-4.99,purchase,PURCH_001
credit_card,American Express,COLE'S HARDWARE DANVILLE PA,COLE'S HARDWARE DANVILLE PA,-26.35,purchase,PURCH_001
credit_card,American Express,ULTIMATE EXPRESS CARDANVILLE PA,ULTIMATE EXPRESS CARDANVILLE PA,-19.03,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*CW84Y5JM888-802-3080 WA,PRIME VIDEO*CW84Y5JM888-802-3080 WA,-10.59,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*HJ9W67CP888-802-3080 WA,PRIME VIDEO*HJ9W67CP888-802-3080 WA,-7.41,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PAY OVER TIME PURCHASES,INTEREST CHARGE ON PAY OVER TIME PURCHASES,-85.57,finance_charge,FINCHG_001
credit_card,American Express,AMAZON MARKETPLACE,AMAZON MARKETPLACE,-31.79,purchase,PURCH_001
credit_card,American Express,AMAZON MARKETPLACE,AMAZON MARKETPLACE,-21.15,purchase,PURCH_001
credit_card,American Express,GIANT FOOD DANVILLE PA,GIANT FOOD DANVILLE PA,114.28,unknown,UNK_001
credit_card,American Express,GIANT FOOD DANVILLE PA,GIANT FOOD DANVILLE PA,-114.28,purchase,PURCH_001
credit_card,American Express,GIANT FOOD DANVILLE PA,GIANT FOOD DANVILLE PA,-114.28,purchase,PURCH_001
credit_card,American Express,AMAZON MUSIC*YF0OC9T888-802-3080 WA,AMAZON MUSIC*YF0OC9T888-802-3080 WA,-8.47,purchase,PURCH_001
credit_card,American Express,KINDLE SVCS*PJ7OK320866-321-8851 WA,KINDLE SVCS*PJ7OK320866-321-8851 WA,-6.34,purchase,PURCH_001
credit_card,American Express,WISH.COM SAN FRANCISCO CA,WISH. COM SAN FRANCISCO CA,-3.18,purchase,PURCH_001
credit_card,American Express,WISH.COM SAN FRANCISCO CA,WISH. COM SAN FRANCISCO CA,-33.62,purchase,PURCH_001
credit_card,American Express,WISH.COM SAN FRANCISCO CA,WISH. COM SAN FRANCISCO CA,-33.62,purchase,PURCH_001
credit_card,American Express,EARTHLINK <PHONE> TX,EARTHLINK <PHONE> TX,-7.95,purchase,PURCH_001
credit_card,American Express,GOOGLE*PANDORA GOOGL G.CO HELPPAY#,GOOGLE*PANDORA GOOGL G. CO HELPPAY#,-5.29,purchase,PURCH_001
credit_card,American Express,LATE FEE,LATE FEE,-39,fee,FEE_001
credit_card,American Express,FACEBK -BUYSPRY BUY.FB.COM MD,FACEBK -BUYSPRY BUY. FB. COM MD,-59.34,purchase,PURCH_001
credit_card,American Express,ONLINE PAYMENT - THANK YOU,- THANK YOU,140,credit_card_payment,CCPAY_002
credit_card,American Express,ONLINE PAYMENT - THANK YOU,- THANK YOU,674.57,credit_card_payment,CCPAY_002
credit_card,American Express,PRIME VIDEO*Q27XF7XF888-802-3080 WA,PRIME VIDEO*Q27XF7XF888-802-3080 WA,-4.23,purchase,PURCH_001
credit_card,American Express,CBS ALL ACCESS SAN FRANCISCO CA,CBS ALL ACCESS SAN FRANCISCO CA,-9.99,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*GU3QD9UO888-802-3080 WA,PRIME VIDEO*GU3QD9UO888-802-3080 WA,-7.41,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*N83WB0X2888-802-3080 WA,PRIME VIDEO*N83WB0X2888-802-3080 WA,-10.59,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PAY OVER TIME PURCHASES,INTEREST CHARGE ON PAY OVER TIME PURCHASES,-81.79,finance_charge,FINCHG_001
credit_card,American Express,RENEWAL MEMBERSHIP FEE,RENEWAL MEMBERSHIP FEE,-95,fee,FEE_001
credit_card,American Express,DOMINO'S PIZZA DANVILLE PA,DOMINO'S PIZZA DANVILLE PA,-37.05,purchase,PURCH_001
credit_card,American Express,GOFUNDME**JENNIFER GREDWOOD CITY,GOFUNDME**JENNIFER GREDWOOD CITY,-6,purchase,PURCH_001
credit_card,American Express,NORTON RENEWAL <PHONE> CA,NORTON RENEWAL <PHONE> CA,116.59,unknown,UNK_001
credit_card,American Express,NORTON RENEWAL <PHONE> CA,NORTON RENEWAL <PHONE> CA,-116.59,purchase,PURCH_001
credit_card,American Express,NORTON RENEWAL <PHONE> CA,NORTON RENEWAL <PHONE> CA,-116.59,purchase,PURCH_001
credit_card,American Express,SP * SIERRA MADRE VICKSBURG MS,SP * SIERRA MADRE VICKSBURG MS,-65.07,purchase,PURCH_001
credit_card,American Express,AMAZON MUSIC*S53GG6N888-802-3080 WA,AMAZON MUSIC*S53GG6N888-802-3080 WA,-8.47,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*705563J0888-802-3080 WA,PRIME VIDEO*705563J0888-802-3080 WA,-4.23,purchase,PURCH_001
credit_card,American Express,EARTHLINK <PHONE> TX,EARTHLINK <PHONE> TX,-7.95,purchase,PURCH_001
credit_card,American Express,BT*12H12XLY74 *WORDSAN FRANCISCO CA,BT*12H12XLY74 *WORDSAN FRANCISCO CA,104.94,unknown,UNK_001
credit_card,American Express,BT*12H12XLY74 *WORDSAN FRANCISCO CA,BT*12H12XLY74 *WORDSAN FRANCISCO CA,-104.94,purchase,PURCH_001
credit_card,American Express,BT*12H12XLY74 *WORDSAN FRANCISCO CA,BT*12H12XLY74 *WORDSAN FRANCISCO CA,-104.94,purchase,PURCH_001
credit_card,American Express,WIZARD101 <PHONE> TX,WIZARD101 <PHONE> TX,-51.93,purchase,PURCH_001
credit_card,American Express,MEM RWDS ANNUAL PROGRAM FEE,MEM RWDS ANNUAL PROGRAM FEE,-40,fee,FEE_001
credit_card,American Express,USPS.COM CLICKNSHIP <PHONE> DC,USPS. COM CLICKNSHIP <PHONE> DC,-11.55,purchase,PURCH_001
credit_card,American Express,USPS.COM CLICKNSHIP <PHONE> DC,USPS. COM CLICKNSHIP <PHONE> DC,-13.45,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*Z65K09IX888-802-3080 WA,PRIME VIDEO*Z65K09IX888-802-3080 WA,-0.04,purchase,PURCH_001
credit_card,American Express,FBPAY FAN FUNDING FB.ME/CC CA,FBPAY FAN FUNDING FB. ME/CC CA,-5.29,purchase,PURCH_001
credit_card,American Express,LATE FEE,LATE FEE,-40,fee,FEE_001
credit_card,American Express,AIRTABLE.COM/BILL SAN FRANCISCO CA,AIRTABLE. COM/BILL SAN FRANCISCO CA,240,unknown,UNK_001
credit_card,American Express,AIRTABLE.COM/BILL SAN FRANCISCO CA,AIRTABLE. COM/BILL SAN FRANCISCO CA,-240,purchase,PURCH_001
credit_card,American Express,AIRTABLE.COM/BILL SAN FRANCISCO CA,AIRTABLE. COM/BILL SAN FRANCISCO CA,-240,purchase,PURCH_001
credit_card,American Express,AUDIBLE AUDIBLE.COM NJ,AUDIBLE AUDIBLE. COM NJ,-15.88,purchase,PURCH_001
credit_card,American Express,CBS ALL ACCESS SAN FRANCISCO CA,CBS ALL ACCESS SAN FRANCISCO CA,-9.99,purchase,PURCH_001
credit_card,American Express,POINTS FOR YOUR CHARGES CREDIT,POINTS FOR YOUR CHARGES CREDIT,19.03,unknown,UNK_001
credit_card,American Express,ULTIMATE EXPRESS CARDANVILLE PA,ULTIMATE EXPRESS CARDANVILLE PA,-19.03,purchase,PURCH_001
credit_card,American Express,ONLINE PAYMENT - THANK YOU,- THANK YOU,513.97,credit_card_payment,CCPAY_002
credit_card,American Express,PRIME VIDEO*2I11T1N8888-802-3080 WA,PRIME VIDEO*2I11T1N8888-802-3080 WA,-10.59,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*SV5E06D3888-802-3080 WA,PRIME VIDEO*SV5E06D3888-802-3080 WA,-7.41,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PAY OVER TIME PURCHASES,INTEREST CHARGE ON PAY OVER TIME PURCHASES,-87.67,finance_charge,FINCHG_001
credit_card,American Express,USPS.COM CLICKNSHIP <PHONE> DC,USPS. COM CLICKNSHIP <PHONE> DC,-1,purchase,PURCH_001
credit_card,American Express,AMAZON MUSIC*M77XD9B888-802-3080 WA,AMAZON MUSIC*M77XD9B888-802-3080 WA,-8.47,purchase,PURCH_001
credit_card,American Express,STEAMPOWERED.COM,STEAMPOWERED. COM,-42.39,purchase,PURCH_001
credit_card,American Express,EARTHLINK <PHONE> TX,EARTHLINK <PHONE> TX,-7.95,purchase,PURCH_001
credit_card,American Express,WIZARD101 <PHONE> TX,WIZARD101 <PHONE> TX,-53,purchase,PURCH_001
credit_card,American Express,AMAZON PHOTO*MY7I803888-802-3080 WA,AMAZON PHOTO*MY7I803888-802-3080 WA,-19.99,purchase,PURCH_001
credit_card,American Express,USPS.COM CLICKNSHIP <PHONE> DC,USPS. COM CLICKNSHIP <PHONE> DC,-7.5,purchase,PURCH_001
credit_card,American Express,MICROSOFT*MICROSOFT MSBILL.INFO,MICROSOFT*MICROSOFT MSBILL. INFO,-105.99,purchase,PURCH_001
credit_card,American Express,GEISINGER CORE EPAY DANVILLE PA,GEISINGER CORE EPAY DANVILLE PA,-40,purchase,PURCH_001
credit_card,American Express,FBPAY FAN FUNDING FB.ME/CC CA,FBPAY FAN FUNDING FB. ME/CC CA,-5.29,purchase,PURCH_001
credit_card,American Express,LATE FEE,LATE FEE,-40,fee,FEE_001
credit_card,American Express,ACTBLUE*JOE.BIDEN ACTBLUECC.COM MA,ACTBLUE*JOE. BIDEN ACTBLUECC. COM MA,-27.5,purchase,PURCH_001
credit_card,American Express,ONLINE PAYMENT - THANK YOU,- THANK YOU,477.9,credit_card_payment,CCPAY_002
credit_card,American Express,ULTIMATE EXPRESS CARDANVILLE PA,ULTIMATE EXPRESS CARDANVILLE PA,-19.03,purchase,PURCH_001
credit_card,American Express,ACTBLUE*STOP.REPUBLIACTBLUECC.COM MA,ACTBLUE*STOP. REPUBLIACTBLUECC. COM MA,-35,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PAY OVER TIME PURCHASES,INTEREST CHARGE ON PAY OVER TIME PURCHASES,-92.62,finance_charge,FINCHG_001
credit_card,American Express,ACTBLUE*STOP.REPUBLIACTBLUECC.COM MA,ACTBLUE*STOP. REPUBLIACTBLUECC. COM MA,-15,purchase,PURCH_001
credit_card,American Express,NETFLIX.COM <PHONE> CA,NETFLIX. COM <PHONE> CA,-16.95,purchase,PURCH_001
credit_card,American Express,AMAZON MUSIC*MS9FU1H888-802-3080 WA,AMAZON MUSIC*MS9FU1H888-802-3080 WA,-8.47,purchase,PURCH_001
credit_card,American Express,TRUEBILL NEGOTIATIONSAN FRANCISCO CA,TRUEBILL NEGOTIATIONSAN FRANCISCO CA,90,unknown,UNK_001
credit_card,American Express,TRUEBILL NEGOTIATIONSAN FRANCISCO CA,TRUEBILL NEGOTIATIONSAN FRANCISCO CA,-108,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*MS3WQ52D888-802-3080 WA,PRIME VIDEO*MS3WQ52D888-802-3080 WA,-4.23,purchase,PURCH_001
credit_card,American Express,EARTHLINK <PHONE> TX,EARTHLINK <PHONE> TX,-8.95,purchase,PURCH_001
credit_card,American Express,PA COURTS FINES AND HARRISBURG PA,PA COURTS FINES AND HARRISBURG PA,-85.75,purchase,PURCH_001
credit_card,American Express,SHEETZ ECOMMER000125CLAYSBURG PA,SHEETZ ECOMMER000125CLAYSBURG PA,-2.75,purchase,PURCH_001
credit_card,American Express,SHEETZ ECOMMER000125CLAYSBURG PA,SHEETZ ECOMMER000125CLAYSBURG PA,-4.23,purchase,PURCH_001
credit_card,American Express,KINDLE UNLTD*MJ1037L866-321-8851 WA,KINDLE UNLTD*MJ1037L866-321-8851 WA,-10.59,purchase,PURCH_001
credit_card,American Express,AMAZON.COM*MJ9W71ML1AMZN.COM/BILL WA,AMAZON. COM*MJ9W71ML1AMZN. COM/BILL WA,-18.01,purchase,PURCH_001
credit_card,American Express,FBPAY FAN FUNDING FB.ME/CC CA,FBPAY FAN FUNDING FB. ME/CC CA,-5.29,purchase,PURCH_001
credit_card,American Express,KINDLE SVCS*MJ11T1NZ866-321-8851 WA,KINDLE SVCS*MJ11T1NZ866-321-8851 WA,-3.17,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,475.11,credit_card_payment,CCPAY_002
credit_card,American Express,WEIS MARKETS DANVILLE PA,WEIS MARKETS DANVILLE PA,-21.77,purchase,PURCH_001
credit_card,American Express,AUDIBLE AUDIBLE.COM NJ,AUDIBLE AUDIBLE. COM NJ,-15.88,purchase,PURCH_001
credit_card,American Express,BURGER KING #1734 00DANVILLE PA,BURGER KING #1734 00DANVILLE PA,-16.94,purchase,PURCH_001
credit_card,American Express,WIZARD101 <PHONE> TX,WIZARD101 <PHONE> TX,-26.5,purchase,PURCH_001
credit_card,American Express,ULTIMATE EXPRESS CARDANVILLE PA,ULTIMATE EXPRESS CARDANVILLE PA,-19.03,purchase,PURCH_001
credit_card,American Express,WEIS MARKETS DANVILLE PA,WEIS MARKETS DANVILLE PA,-11.12,purchase,PURCH_001
credit_card,American Express,ASURION WIRELESS INSNASHVILLE,ASURION WIRELESS INSNASHVILLE,-30.74,purchase,PURCH_001
credit_card,American Express,INFOSAICTECHNOLOGIESCOLUMBUS OH,INFOSAICTECHNOLOGIESCOLUMBUS OH,-20.95,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PAY OVER TIME PURCHASES,INTEREST CHARGE ON PAY OVER TIME PURCHASES,-95.37,finance_charge,FINCHG_001
credit_card,American Express,PAPERSPACE BROOKLYN NY,PAPERSPACE BROOKLYN NY,-5,purchase,PURCH_001
credit_card,American Express,WIZARD101 <PHONE> TX,WIZARD101 <PHONE> TX,-10.6,purchase,PURCH_001
credit_card,American Express,NETFLIX.COM <PHONE> CA,NETFLIX. COM <PHONE> CA,-16.95,purchase,PURCH_001
credit_card,American Express,GOOGLE *NOCTUA ANDROG.CO/HELPPAY# CA,GOOGLE *NOCTUA ANDROG. CO/HELPPAY# CA,-10.59,purchase,PURCH_001
credit_card,American Express,WIZARD101 <PHONE> TX,WIZARD101 <PHONE> TX,-53,purchase,PURCH_001
credit_card,American Express,PAPERSPACE BROOKLYN NY,PAPERSPACE BROOKLYN NY,-8,purchase,PURCH_001
credit_card,American Express,AMAZON MUSIC*MV7XH9V888-802-3080 WA,AMAZON MUSIC*MV7XH9V888-802-3080 WA,-8.47,purchase,PURCH_001
credit_card,American Express,MCDONALD'S DANVILLE PA,MCDONALD'S DANVILLE PA,-31.4,purchase,PURCH_001
credit_card,American Express,TRUEBILL NEGOTIATIONSAN FRANCISCO CA,TRUEBILL NEGOTIATIONSAN FRANCISCO CA,-18,purchase,PURCH_001
credit_card,American Express,WIZARD101 <PHONE> TX,WIZARD101 <PHONE> TX,-7.37,purchase,PURCH_001
credit_card,American Express,EARTHLINK <PHONE> TX,EARTHLINK <PHONE> TX,-8.95,purchase,PURCH_001
credit_card,American Express,DANVILLE AREA COMMUNDANVILLE PA,DANVILLE AREA COMMUNDANVILLE PA,240,unknown,UNK_001
credit_card,American Express,DANVILLE AREA COMMUNDANVILLE PA,DANVILLE AREA COMMUNDANVILLE PA,-240,purchase,PURCH_001
credit_card,American Express,DANVILLE AREA COMMUNDANVILLE PA,DANVILLE AREA COMMUNDANVILLE PA,-240,purchase,PURCH_001
credit_card,American Express,AMAZON MUSIC <PHONE> WA,AMAZON MUSIC <PHONE> WA,6.19,unknown,UNK_001
credit_card,American Express,AMAZON MUSIC*MV16N3Y888-802-3080 WA,AMAZON MUSIC*MV16N3Y888-802-3080 WA,-8.47,purchase,PURCH_001
credit_card,American Express,SHEETZ ECOMMER000125CLAYSBURG PA,SHEETZ ECOMMER000125CLAYSBURG PA,-4.23,purchase,PURCH_001
credit_card,American Express,PAPERSPACE BROOKLYN NY,PAPERSPACE BROOKLYN NY,-42.67,purchase,PURCH_001
credit_card,American Express,KINDLE UNLTD*MF8TV7M866-321-8851 WA,KINDLE UNLTD*MF8TV7M866-321-8851 WA,-10.59,purchase,PURCH_001
credit_card,American Express,CR ADJ FOR LATE FEE,CR ADJ FOR LATE FEE,40,fee,FEE_001
credit_card,American Express,LATE FEE,LATE FEE,-40,fee,FEE_001
credit_card,American Express,ONLINE PAYMENT - THANK YOU,- THANK YOU,550.44,credit_card_payment,CCPAY_002
